customer_id,full_name,total_revenue
862644,Neha Singh,9322.90
862669,Rahul Kapoor,9785.34
862682,Malhotra,12047.18
862687,Neha Sharma,3620.81
862690,Anjali Kapoor,812.96
862717,Manish Agarwal,23481.81
862723,Aarti Verma,19739.28
862755,Aarti Verma,2030.32
862780,Neha Iyer,18161.31
862797,Kavita Iyer,23165.76
862799,Kavita Malhotra,12530.32
862818,Manish Das,4854.10
862824,Nidhi Mehta,13873.76
862843,Sneha Reddy,18487.38
862855,Meera Singh,1034.22
862876,Pooja Iyer,12563.10
862881,Nitin Das,2835.81
862885,Priya Reddy,2697.24
862891,Preeti Singh,5912.37
862906,Preeti Sharma,13664.04
862915,Kavita Khan,13238.40
862933,Meera Agarwal,14845.02
862935,Preeti Gupta,12035.85
862938,Meera Gupta,10745.54
862951,Aarti Verma,23226.51
862967,Rashmi Das,4367.62
862976,Neha Sharma,5609.26
862986,Riya Chatterjee,3228.04
863000,Kunal Singh,13396.04
863004,Isha Gupta,4860.28
863029,Anjali Reddy,15345.22
863030,Riya Banerjee,373.70
863052,Sneha Chatterjee,5189.99
863067,Deepak Das,1148.04
863068,Shreya Reddy,10386.10
863080,Meera Malhotra,3510.34
863082,Prakash Sharma,6759.28
863099,Anjali Patel,2995.74
863122,Arjun Das,8279.85
863140,Swati Mehta,17347.41
863159,Aarti Agarwal,5953.23
863166,Shreya Malhotra,4606.89
863176,Kunal Chatterjee,4597.46
863211,Vivek Patel,739.66
863220,Pooja Sharma,934.02
863232,Anjali Iyer,8814.32
863238,Rohit Gupta,1994.58
863239,Priya Banerjee,9450.57
863240,Banerjee,1213.30
863248,Aarti Singh,5899.04
863260,Swati Kapoor,15036.48
863284,Priya Agarwal,1314.67
863289,Arjun Mehta,7532.06
863302,Arjun Malhotra,3861.24
863303,Meera Mehta,14903.68
863307,Pooja Das,9299.94
863309,Prakash Reddy,12494.13
863310,Preeti Reddy,5830.41
863315,Priya Agarwal,2402.56
863326,Preeti Verma,910.52
863329,Priya Gupta,6470.96
863332,Neha Verma,10807.94
863349,Aarti Agarwal,14745.52
863351,Suresh Kapoor,14378.94
863369,Aarti Reddy,13192.28
863371,Ajay Agarwal,12621.54
863378,Suresh Chatterjee,13741.96
863382,Sneha Singh,2610.14
863383,Rahul Agarwal,7727.21
863388,Preeti Agarwal,5061.12
863393,Priya Patel,4019.79
863417,Swati Sharma,9899.43
863421,Priya Singh,4032.04
863429,Swati Reddy,2810.22
863434,Aarti Malhotra,19454.55
863448,Preeti Gupta,14866.59
863469,Kavita Chatterjee,5954.32
863477,Aarti Malhotra,11897.88
863486,Pooja Khan,4120.84
863488,Vikas Malhotra,14849.98
863496,Rahul Banerjee,16639.17
863498,Nidhi Verma,9592.11
863504,Anjali Khan,15558.72
863536,Riya Iyer,12940.64
863538,Swati Agarwal,1494.22
863541,Swati Singh,12007.96
863562,Riya Chatterjee,14224.59
863565,Rashmi Khan,4408.22
863574,Neha Kapoor,6473.04
863578,Riya Kapoor,7870.60
863589,Ankit Gupta,7059.86
863594,Amit Chatterjee,12026.04
863600,Amit Patel,20562.84
863608,Nidhi Gupta,1642.33
863618,Pooja Patel,17548.71
863645,Nidhi Patel,6354.84
863655,Nitin Kapoor,12263.64
863689,Pooja Agarwal,19319.49
863704,Rohit Chatterjee,6097.18
863707,Prakash Reddy,5307.41
863715,Prakash Gupta,1576.50
863725,Priya Banerjee,1421.92
863726,Meera Iyer,9731.91
863736,Isha Verma,6134.42
863746,Isha Mehta,10947.50
863748,Vikas Verma,3333.78
863753,Meera Mehta,14732.01
863757,Vikas Mehta,12922.30
863760,Isha Gupta,9710.90
863776,Isha Kapoor,1526.68
863781,Sanjay Banerjee,10268.67
863782,Swati Verma,8671.22
863783,Sanjay Khan,5859.64
863786,Nidhi Kapoor,7184.13
863794,Prakash Agarwal,3706.62
863805,Nitin Banerjee,10310.58
863815,Sharma,2938.38
863848,Isha Iyer,8976.99
863858,Anjali Sharma,5657.92
863859,Kavita Banerjee,11252.64
863861,Kavita Chatterjee,9602.72
863890,Isha Chatterjee,7800.73
863897,Manish Kapoor,1639.74
863910,Rahul Khan,4000.70
863916,Aarti Iyer,6197.13
863921,Rashmi Banerjee,15012.06
863947,Aarti Kapoor,7404.12
863976,Aarti Agarwal,5517.71
864004,Anjali Chatterjee,9729.06
864008,Suresh Banerjee,21028.95
864016,Priya Das,7507.62
864021,Riya Agarwal,14365.26
864026,Priya Patel,15203.72
864052,Rashmi Patel,6305.14
864072,Aarti Das,3311.10
864082,Rohit Kapoor,20763.18
864088,Anjali Khan,2213.36
864106,Sneha Das,12097.66
864125,Riya Mehta,15363.00
864129,Kapoor,1556.10
864132,Neha Sharma,6984.46
864134,Nidhi Kapoor,1500.82
864139,Anjali Das,2210.16
864141,Priya Khan,3811.08
864145,Kavita Verma,9083.38
864150,Aarti Agarwal,8612.84
864176,Vivek Das,712.95
864187,Isha Reddy,4750.37
864189,Deepak Reddy,2576.63
864190,Isha Patel,7848.32
864192,Nidhi Sharma,4201.74
864197,Priya Gupta,5817.38
864206,Amit Chatterjee,18991.42
864216,Pooja Agarwal,5414.49
864218,Shreya Reddy,4220.79
864226,Sneha Das,4420.15
864227,Ankit Reddy,15460.95
864230,Anjali Agarwal,5377.60
864232,Arjun Kapoor,14244.80
864255,Amit Sharma,2594.48
864256,Riya Reddy,10782.58
864267,Amit Chatterjee,9295.02
864268,Neha Banerjee,16671.30
864274,Suresh Gupta,7876.24
864289,Riya Chatterjee,23211.18
864292,Manish Sharma,18884.55
864296,Suresh Reddy,4781.79
864316,Kunal Sharma,6017.34
864321,Rohit Iyer,6156.48
864323,Isha Iyer,3386.02
864339,Pooja Patel,9477.34
864346,Manish Reddy,2457.87
864359,Swati Kapoor,12602.20
864372,Aarti Malhotra,16136.49
864388,Preeti Gupta,2274.28
864390,Aarti Chatterjee,4738.05
864392,Nitin Malhotra,10525.02
864395,Isha Mehta,3663.50
864402,Nidhi Patel,9800.92
864405,Nidhi Reddy,1605.52
864422,Pooja Verma,13079.38
864445,Kavita Chatterjee,6705.60
864446,Rashmi Chatterjee,22700.30
864458,Isha Patel,20776.02
864474,Rashmi Reddy,3766.47
864477,Sneha Reddy,7135.31
864480,Prakash Das,3220.78
864499,Kavita Chatterjee,18094.63
864502,Ankit Banerjee,4087.30
864503,Ankit Chatterjee,16372.08
864512,Vikas Sharma,13211.80
864518,Ajay Patel,3554.61
864521,Swati Mehta,6880.14
864545,Swati Reddy,2641.40
864568,Nitin Chatterjee,6915.36
864591,Isha Reddy,3299.55
864592,Sneha Patel,9535.90
864594,Ankit Agarwal,9729.48
864595,Sanjay Verma,1025.60
864600,Ajay Gupta,2226.58
864604,Swati Iyer,11372.90
864605,Preeti Malhotra,3458.72
864626,Kavita Chatterjee,23777.46
864638,Priya Kapoor,15101.26
864639,Sanjay Khan,20451.46
864640,Suresh Gupta,6265.74
864642,Preeti Patel,6599.59
864643,Sneha Reddy,15660.44
864658,Amit Malhotra,11712.60
864667,Nitin Chatterjee,11043.96
864675,Kavita Gupta,3792.94
864682,Neha Khan,5262.42
864687,Preeti Reddy,2647.84
864704,Neha Patel,3559.98
864724,Rashmi Malhotra,3972.51
864734,Ajay Gupta,3390.04
864743,Mehta,9146.16
864753,Riya Banerjee,1094.44
864757,Rashmi Mehta,1966.58
864767,Meera Kapoor,21613.38
864775,Pooja Verma,20209.47
864777,Nidhi Das,13918.04
864785,Neha Mehta,1962.88
864787,Priya Chatterjee,17463.26
864820,Riya Gupta,11771.76
864824,Vivek Banerjee,13363.84
864835,Riya Verma,7134.14
864838,Kavita Verma,12509.42
864877,Anjali Kapoor,3332.56
864888,Nidhi Verma,23443.23
864895,Pooja Sharma,7324.50
864923,Kavita Sharma,16316.31
864934,Anjali Chatterjee,13309.24
864953,Riya Khan,2618.34
864975,Riya Chatterjee,5508.94
864982,Neha Mehta,529.91
864983,Riya Singh,8651.01
864990,Nidhi Khan,4683.50
865018,Deepak Sharma,5577.90
865025,Prakash Sharma,11129.24
865035,Vikas Singh,3601.69
865039,Preeti Agarwal,3628.78
865048,Isha Sharma,1119.68
865052,Swati Reddy,15231.24
865070,Meera Chatterjee,5481.75
865103,Anjali Mehta,5210.73
865105,Meera Verma,21874.11
865122,Prakash Chatterjee,8004.56
865133,Neha Sharma,3434.55
865135,Riya Kapoor,8198.54
865141,Prakash Banerjee,10241.92
865143,Neha Singh,4741.30
865146,Preeti Singh,15654.52
865154,Shreya Mehta,19787.73
865178,Nidhi Mehta,2069.14
865206,Arjun Khan,14523.92
865219,Suresh Mehta,6001.14
865243,Deepak Das,11609.54
865267,Sneha Chatterjee,10686.28
865284,Priya Mehta,4657.59
865285,Aarti Verma,1155.78
865293,Vivek Iyer,20270.46
865298,Preeti Patel,10284.02
865301,Isha Mehta,8623.56
865324,Meera Das,1001.86
865350,Manish Kapoor,11498.06
865352,Rashmi Patel,6662.76
865376,Pooja Iyer,5884.22
865382,Ankit Agarwal,18006.57
865396,Priya Verma,3525.74
865401,Anjali Malhotra,2800.70
865406,Prakash Gupta,6193.56
865413,Aarti Kapoor,1846.50
865415,Sneha Malhotra,7964.73
865437,Isha Iyer,6077.69
865440,Shreya Reddy,2291.53
865445,Arjun Iyer,9272.98
865451,Nidhi Reddy,10562.98
865453,Meera Singh,787.65
865478,Arjun Gupta,6664.72
865488,Deepak Iyer,5152.32
865493,Shreya Das,1344.90
865532,Prakash Patel,10828.60
865552,Neha Agarwal,15003.06
865568,Nidhi Patel,8691.14
865578,Shreya Malhotra,14889.72
865595,Rashmi Chatterjee,14492.98
865596,Riya Banerjee,13741.30
865597,Sneha Gupta,13134.84
865612,Riya Sharma,13636.74
865626,Kavita Mehta,4323.99
865630,Kavita Sharma,6932.12
865646,Meera Malhotra,2411.78
865671,Nidhi Gupta,10611.42
865677,Riya Patel,8050.54
865706,Shreya Iyer,21039.36
865722,Riya Reddy,1546.83
865724,Ajay Sharma,6944.58
865760,Swati Kapoor,8010.88
865765,Kunal Chatterjee,6261.68
865767,Anjali Das,5099.33
865769,Anjali Das,14096.12
865784,Riya Kapoor,2427.08
865786,Suresh Singh,17061.27
865790,Manish Das,21628.77
865791,Manish Khan,5295.07
865796,Neha Agarwal,1370.93
865803,Arjun Khan,4008.30
865810,Deepak Singh,4947.59
865832,Suresh Iyer,6386.04
865843,Ajay Agarwal,4630.64
865851,Vivek Agarwal,986.06
865853,Anjali Reddy,11879.86
865854,Neha Malhotra,2670.23
865856,Sneha Iyer,13180.80
865857,Meera Das,883.00
865865,Swati Kapoor,3023.04
865868,Amit Kapoor,1689.48
865875,Rahul Kapoor,13895.86
865878,Deepak Kapoor,1738.64
865879,Shreya Reddy,4369.84
865880,Nitin Iyer,5286.36
865881,Khan,2296.90
865901,Nidhi Verma,12917.16
865913,Nidhi Banerjee,19723.14
865938,Isha Sharma,3917.61
865941,Kavita Verma,21630.27
865942,Nitin Banerjee,7494.64
865950,Vikas Sharma,11933.64
865970,Rashmi Gupta,11356.20
865978,Sneha Gupta,12875.61
865991,Ankit Reddy,5120.06
865995,Preeti Agarwal,6162.16
865996,Meera Khan,1415.55
866005,Nidhi Verma,9718.92
866015,Kavita Agarwal,12169.66
866017,Aarti Khan,6723.60
866019,Rohit Kapoor,5359.86
866031,Nitin Gupta,2630.10
866044,Vivek Patel,3872.67
866054,Riya Das,5166.94
866058,Preeti Reddy,7697.68
866061,Sanjay Agarwal,15692.50
866075,Rashmi Banerjee,7987.46
866078,Sanjay Agarwal,10760.56
866107,Swati Malhotra,15113.43
866119,Isha Malhotra,6419.78
866154,Priya Reddy,7231.50
866160,Preeti Patel,6556.62
866169,Meera Reddy,11048.02
866180,Shreya Verma,8654.52
866184,Neha Agarwal,1522.96
866190,Rashmi Khan,10327.62
866198,Rahul Khan,7005.33
866213,Vikas Khan,1350.24
866217,Rahul Khan,4277.88
866229,Preeti Chatterjee,6740.43
866241,Kunal Patel,5537.57
866246,Neha Khan,23170.38
866252,Amit Iyer,19021.86
866253,Meera Chatterjee,17003.76
866270,Suresh Das,3191.86
866274,Ankit Malhotra,10565.43
866292,Nidhi Agarwal,11376.84
866293,Arjun Singh,10406.72
866307,Neha Banerjee,3842.84
866310,Priya Chatterjee,12171.62
866321,Vikas Chatterjee,8960.82
866331,Riya Chatterjee,10356.96
866334,Preeti Iyer,864.79
866363,Pooja Reddy,19360.80
866372,Ajay Chatterjee,326.24
866389,Neha Patel,1851.16
866442,Rashmi Malhotra,11755.98
866457,Riya Verma,10378.29
866477,Deepak Reddy,1833.84
866481,Aarti Das,4432.22
866485,Kavita Sharma,1118.20
866487,Kunal Chatterjee,11828.12
866510,Rohit Reddy,695.39
866517,Prakash Khan,4341.54
866520,Kavita Banerjee,3413.24
866523,Arjun Patel,12959.01
866533,Neha Kapoor,2671.68
866547,Pooja Verma,13440.78
866549,Neha Das,4873.36
866564,Manish Verma,11282.91
866568,Arjun Chatterjee,6625.86
866571,Riya Khan,11290.68
866590,Meera Patel,488.32
866596,Rohit Malhotra,22653.78
866599,Meera Sharma,17437.80
866600,Shreya Kapoor,5213.84
866609,Swati Verma,3394.38
866621,Preeti Sharma,2001.72
866623,Isha Sharma,13180.50
866624,Anjali Banerjee,7176.50
866629,Aarti Patel,2076.64
866635,Nidhi Gupta,7181.58
866642,Kavita Mehta,23931.36
866662,Sneha Agarwal,4251.90
866706,Kavita Khan,8196.42
866707,Kavita Reddy,22931.34
866724,Sneha Chatterjee,8848.06
866734,Ajay Gupta,2154.10
866739,Ajay Chatterjee,13457.82
866741,Sanjay Chatterjee,15734.78
866747,Sneha Reddy,13705.84
866751,Aarti Patel,1090.58
866778,Manish Patel,9293.22
866794,Pooja Khan,8626.17
866799,Suresh Verma,11042.70
866827,Nidhi Chatterjee,22241.10
866828,Meera Verma,2321.74
866832,Deepak Kapoor,1856.24
866834,Aarti Banerjee,9204.22
866842,Isha Singh,10200.81
866855,Rohit Patel,5321.82
866873,Pooja Verma,19274.04
866882,Shreya Agarwal,15453.76
866890,Aarti Mehta,10964.16
866901,Meera Patel,558.74
866908,Nitin Chatterjee,2096.53
866915,Manish Reddy,5002.95
866932,Sanjay Iyer,3563.60
866953,Rahul Reddy,20742.39
866963,Meera Iyer,14692.71
866966,Nidhi Malhotra,15038.82
866998,Riya Agarwal,5076.28
867005,Kavita Agarwal,19745.88
867023,Anjali Iyer,11444.52
867033,Aarti Mehta,18328.65
867046,Deepak Das,2779.90
867061,Preeti Agarwal,2238.44
867080,Ankit Gupta,1933.72
867081,Chatterjee,13456.56
867105,Kavita Chatterjee,8545.04
867122,Meera Sharma,443.76
867146,Pooja Banerjee,8249.68
867154,Ajay,996.06
867158,Riya Sharma,6103.11
867189,Sneha Gupta,13888.12
867191,Sneha Khan,6770.88
867197,Rashmi Sharma,13686.24
867203,Preeti Malhotra,6105.63
867208,Nidhi Malhotra,5607.09
867209,Riya Malhotra,11480.82
867218,Sneha Das,9790.52
867220,Rashmi Singh,8426.64
867226,Rahul Banerjee,13745.64
867227,Sneha Kapoor,4939.26
867231,Amit Patel,6724.86
867235,Anjali Chatterjee,7427.13
867249,Meera Das,4742.68
867258,Preeti Kapoor,5258.61
867261,Ajay Singh,16526.31
867271,Swati Iyer,13184.02
867279,Isha Reddy,12551.94
867291,Isha Agarwal,4658.08
867297,Rashmi Chatterjee,14669.06
867310,Kunal Malhotra,15836.06
867323,Kunal Mehta,3396.56
867329,Meera Verma,2690.86
867340,Meera Reddy,2327.10
867361,Nitin Das,6330.44
867373,Nitin Mehta,6571.70
867384,Nidhi Agarwal,5572.96
867386,Kavita Singh,25732.57
867388,Sneha Malhotra,15085.88
867395,Vivek,5248.02
867409,Priya Patel,1256.97
867417,Kavita Khan,2670.91
867425,Vivek Verma,19794.03
867435,Nitin Sharma,6495.42
867448,Preeti Malhotra,3531.83
867450,Suresh Iyer,5647.27
867456,Priya Das,6513.98
867468,Ankit Mehta,9512.10
867472,Meera Gupta,5872.44
867480,Sneha Patel,19220.48
867486,Kavita Verma,3214.92
867495,Neha Verma,16504.02
867497,Sanjay Singh,2300.80
867499,Swati Malhotra,11994.12
867535,Neha Malhotra,20748.95
867541,Rashmi,6767.76
867553,Meera Iyer,16496.94
867581,Meera Agarwal,3861.24
867589,Prakash Sharma,6411.34
867605,Vivek Singh,2137.02
867607,Rahul Mehta,5715.98
867639,Shreya Chatterjee,11130.42
867643,Neha Verma,3636.26
867650,Nitin,1181.74
867654,Deepak Gupta,10558.64
867658,Nidhi Khan,10256.76
867663,Isha Das,8231.90
867683,Rohit Singh,1766.76
867725,Arjun Iyer,14391.06
867745,Swati Kapoor,13053.00
867762,Prakash Patel,8482.35
867765,Swati Patel,13785.36
867771,Manish Iyer,3839.58
867778,Preeti Iyer,11190.69
867792,Vikas Banerjee,9517.88
867802,Anjali Patel,981.24
867807,Pooja Banerjee,16574.94
867811,Nidhi Banerjee,7042.84
867817,Rashmi Verma,3779.74
867826,Riya Singh,1178.06
867844,Isha Reddy,2708.93
867857,Rashmi Gupta,3389.46
867882,Vikas Kapoor,5117.76
867886,Ankit Agarwal,1914.44
867899,Shreya Singh,5588.94
867909,Shreya Verma,13416.51
867924,Shreya Malhotra,2028.76
867927,Priya Verma,5640.63
867930,Neha Sharma,1390.29
867935,Sneha Chatterjee,3552.34
867948,Prakash Gupta,20243.34
867951,Aarti Iyer,3595.52
867989,Meera Singh,1213.04
867991,Rahul Gupta,1460.30
867995,Aarti Chatterjee,13179.00
867998,Nidhi Chatterjee,7168.20
868006,Manish Singh,2963.88
868063,Meera Kapoor,12438.06
868068,Suresh Singh,10277.34
868070,Riya Singh,13265.73
868075,Deepak Khan,7381.03
868086,Priya Das,14489.86
868096,Preeti Banerjee,5934.84
868110,Anjali Das,578.55
868111,Priya Patel,5415.67
868119,Anjali Das,23005.40
868156,Sneha Iyer,13868.97
868188,Preeti Khan,15723.60
868212,Shreya Das,6214.65
868215,Swati Reddy,22420.89
868219,Vivek Chatterjee,6591.85
868241,Rashmi,13641.16
868253,Meera Reddy,4030.42
868261,Aarti Singh,1862.66
868263,Vikas Iyer,9113.94
868277,Arjun Chatterjee,4885.80
868280,Rohit Malhotra,7022.02
868293,Aarti Sharma,23760.81
868296,Pooja Banerjee,6837.42
868306,Vikas Gupta,6976.19
868322,Pooja Verma,14049.15
868333,Pooja Malhotra,9208.14
868335,Vivek Khan,4971.06
868354,Nidhi Banerjee,10473.78
868365,Aarti Gupta,23896.41
868396,Sanjay Agarwal,3468.82
868399,Ajay Mehta,12680.16
868418,Suresh Gupta,3248.13
868431,Neha Sharma,14947.54
868432,Amit Kapoor,11281.82
868440,Swati Chatterjee,22831.35
868452,Anjali Banerjee,24555.51
868460,Pooja Iyer,12939.58
868462,Shreya Agarwal,11078.56
868479,Amit Khan,4909.02
868480,Priya Malhotra,11910.70
868482,Rohit Khan,12083.19
868483,Suresh Chatterjee,12860.91
868486,Isha Singh,1662.48
868506,Rashmi Mehta,9620.96
868514,Nitin Malhotra,7917.36
868524,Preeti Chatterjee,383.60
868548,Kavita Agarwal,2674.71
868572,Nitin Khan,7971.14
868574,Rashmi Singh,22098.97
868577,Meera Das,6928.95
868594,Anjali Iyer,8916.42
868598,Kavita Khan,10892.54
868615,Neha Agarwal,6419.62
868617,Riya Gupta,14367.34
868631,Rahul Iyer,12125.14
868634,Rashmi Verma,3382.88
868643,Rohit Khan,6379.05
868659,Anjali Mehta,3742.83
868664,Priya Sharma,3534.36
868667,Preeti Chatterjee,3348.72
868674,Amit Iyer,3588.38
868677,Pooja Singh,2671.22
868685,Sanjay Agarwal,34013.85
868696,Arjun Kapoor,7576.68
868698,Vikas Das,15468.30
868701,Amit Chatterjee,13828.98
868713,Anjali Verma,2367.75
868718,Meera Malhotra,7146.78
868738,Preeti Iyer,11955.93
868781,Isha Sharma,4384.55
868790,Ajay Mehta,13330.30
868842,Sanjay Patel,15739.20
868847,Priya Banerjee,11177.94
868860,Kunal Kapoor,744.75
868871,Shreya Verma,12440.52
868878,Preeti Patel,3762.76
868887,Amit Reddy,5862.98
868888,Isha Das,14412.82
868912,Sneha Iyer,1335.59
868925,Swati Gupta,4264.66
868927,Sneha Reddy,9308.44
868964,Arjun Banerjee,15055.41
868969,Sneha Banerjee,1192.74
868971,Shreya Patel,21684.00
868979,Aarti Mehta,3485.56
868982,Vivek Reddy,15950.98
869007,Rahul Malhotra,8679.60
869010,Vikas Verma,23683.26
869028,Anjali Singh,11466.52
869033,Priya Kapoor,13141.94
869037,Kavita Iyer,6231.36
869042,Amit Kapoor,7599.14
869045,Pooja Mehta,6010.39
869050,Rashmi Patel,12594.38
869052,Priya Banerjee,2169.50
869053,Nitin Malhotra,8600.46
869054,Rohit Gupta,11253.90
869059,Neha Banerjee,7320.11
869082,Mehta,4604.34
869090,Kavita Khan,12876.27
869094,Preeti Iyer,3669.27
869104,Swati Singh,7922.21
869136,Riya Singh,651.79
869137,Rohit Agarwal,2120.46
869139,Preeti Das,1457.78
869142,Riya Patel,15088.82
869203,Nidhi Singh,575.53
869215,Neha Mehta,15423.26
869221,Sneha Chatterjee,15954.98
869231,Preeti Das,6550.42
869233,Deepak Malhotra,2735.78
869235,Neha Khan,10140.40
869239,Aarti Das,1389.72
869249,Suresh Das,5693.22
869262,Pooja Reddy,11269.90
869273,Arjun Verma,4116.42
869274,Prakash Agarwal,12269.90
869281,Rashmi Iyer,16801.53
869282,Riya Khan,8783.58
869287,Vivek Verma,7473.15
869299,Kunal Singh,2459.67
869328,Pooja Malhotra,14153.32
869330,Kavita Verma,5532.86
869331,Pooja Singh,11753.00
869355,Kavita Sharma,14670.60
869380,Rohit Iyer,1513.71
869389,Pooja Gupta,20742.30
869392,Nidhi,7216.08
869402,Aarti Reddy,2467.82
869421,Preeti Banerjee,3089.58
869452,Meera Agarwal,21231.99
869462,Nidhi Iyer,14512.38
869465,Aarti Reddy,1074.47
869473,Rohit Mehta,14815.26
869479,Riya Kapoor,18322.89
869529,Isha Reddy,7258.20
869560,Aarti Sharma,1946.80
869562,Isha Sharma,18286.65
869566,Shreya Singh,18927.81
869567,Anjali Verma,10704.56
869576,Preeti Agarwal,7743.57
869578,Kunal Agarwal,19409.16
869582,Neha Das,9032.06
869600,Pooja Malhotra,7322.82
869603,Arjun Kapoor,14080.72
869605,Nidhi Gupta,9044.88
869622,Neha Malhotra,9708.62
869628,Sneha Gupta,14741.01
869631,Nidhi Verma,4048.56
869643,Rahul Patel,10520.84
869645,Vivek Singh,17133.87
869647,Manish Verma,5567.48
869648,Pooja Gupta,8409.04
869654,Nitin Patel,10242.94
869656,Priya Singh,7383.52
869663,Rashmi Gupta,1643.97
869664,Kunal Kapoor,13227.26
869668,Rahul Agarwal,6974.74
869674,Pooja Reddy,7100.12
869684,Neha Patel,6081.03
869697,Pooja Mehta,9480.62
869716,Prakash Patel,7269.78
869748,Pooja Malhotra,11363.85
869751,Riya Sharma,1397.87
869752,Nidhi Khan,1088.06
869783,Aarti Reddy,11070.60
869794,Rashmi Iyer,9907.59
869825,Rashmi Kapoor,3670.52
869828,Priya Gupta,7427.96
869831,Rahul Agarwal,6694.74
869838,Sneha Mehta,6451.36
869849,Nidhi Banerjee,14614.65
869853,Swati Banerjee,6436.94
869868,Priya Sharma,3490.60
869877,Nitin Das,14774.80
869878,Neha Singh,11921.32
869892,Arjun Khan,11725.22
869895,Anjali Chatterjee,3925.91
869896,Ajay Singh,14431.82
869900,Isha Kapoor,5087.55
869921,Neha Reddy,15119.04
869956,Aarti Iyer,3980.25
869964,Rashmi Banerjee,8478.36
869979,Vikas Das,15261.84
869980,Meera Sharma,8027.50
869982,Kunal Chatterjee,6641.19
869995,Riya Patel,8912.58
870011,Sneha Sharma,7692.78
870031,Nitin Mehta,4104.92
870038,Manish Gupta,1763.76
870043,Riya Chatterjee,6966.73
870045,Arjun Patel,1795.62
870058,Arjun Khan,10767.70
870066,Kavita Banerjee,8547.48
870081,Aarti Sharma,10092.46
870082,Priya Kapoor,8106.24
870091,Nidhi Malhotra,4085.78
870092,Neha Verma,1854.17
870096,Aarti Reddy,8812.56
870100,Kunal Singh,1014.75
870122,Ajay Singh,1215.40
870127,Riya Kapoor,3901.99
870152,Neha Chatterjee,18826.74
870157,Swati Chatterjee,912.50
870167,Arjun Chatterjee,5864.06
870176,Preeti Patel,22613.19
870196,Nidhi Reddy,2421.10
870201,Deepak Iyer,2990.48
870204,Sneha Singh,15286.66
870212,Meera Malhotra,15088.90
870214,Deepak Singh,6133.20
870217,Rashmi Das,14590.44
870234,Priya Mehta,4177.36
870249,Manish Chatterjee,12115.16
870258,Pooja Iyer,3680.80
870262,Swati Reddy,4816.22
870272,Sneha Iyer,9168.38
870278,Prakash Malhotra,13116.09
870281,Rashmi Patel,4354.27
870287,Sanjay Reddy,3704.67
870291,Swati Iyer,1748.82
870299,Nitin Patel,13532.32
870306,Priya Patel,13691.40
870347,Pooja Verma,1549.32
870348,Amit Kapoor,6486.30
870355,Vivek Mehta,5141.60
870408,Rahul Banerjee,4410.56
870420,Isha Singh,573.49
870446,Prakash Gupta,6115.13
870450,Priya Chatterjee,6532.46
870452,Swati Reddy,9735.62
870481,Riya Patel,9937.41
870492,Vikas Das,7850.19
870507,Isha Banerjee,4784.31
870517,Sneha Verma,11652.28
870541,Riya Banerjee,6950.72
870543,Neha Mehta,15214.24
870558,Kunal Khan,2918.16
870573,Preeti Agarwal,11124.92
870585,Riya Singh,10071.72
870593,Rohit Patel,14714.70
870596,Nidhi Malhotra,19223.31
870598,Riya Singh,1057.40
870627,Kunal Banerjee,5181.42
870635,Amit Verma,3616.32
870638,Vivek Gupta,1064.22
870639,Nidhi Chatterjee,8509.04
870665,Isha Chatterjee,2236.02
870672,Kavita Singh,5818.98
870701,Prakash Malhotra,1760.16
870706,Meera Kapoor,1013.44
870707,Pooja Iyer,15864.36
870709,Neha Khan,14949.82
870738,Anjali Gupta,15792.99
870744,Rohit Reddy,4233.43
870751,Nidhi Mehta,614.20
870762,Riya Iyer,1493.00
870764,Vivek Banerjee,17022.39
870765,Isha Gupta,4758.47
870769,Isha Das,928.73
870780,Preeti Singh,12906.46
870803,Rashmi Banerjee,4277.18
870804,Preeti Khan,12817.38
870822,Preeti Banerjee,10147.46
870840,Isha Singh,14164.64
870847,Meera Verma,4254.19
870863,Priya Banerjee,12754.44
870887,Shreya Banerjee,10642.74
870890,Riya Banerjee,6934.68
870913,Nitin Iyer,2011.95
870915,Anjali Kapoor,1964.55
870918,Vivek Iyer,15761.55
870922,Kavita Mehta,4599.81
870926,Kavita Mehta,11549.64
870929,Shreya,18160.11
870944,Riya Agarwal,18504.63
870945,Pooja Sharma,23333.13
870956,Kavita Malhotra,1848.28
870958,Prakash Gupta,17329.71
870970,Meera Verma,10458.76
870978,Riya Gupta,1737.99
870986,Shreya Das,10269.36
871006,Anjali Singh,3310.85
871027,Rashmi Verma,8785.72
871049,Swati Chatterjee,13618.86
871061,Riya Chatterjee,18257.04
871063,Anjali Khan,3791.91
871071,Priya Reddy,5662.53
871085,Aarti Mehta,8938.86
871130,Kavita Iyer,11715.81
871133,Swati Iyer,20018.58
871137,Isha Patel,1183.40
871152,Nitin Verma,5892.44
871156,Aarti Khan,572.46
871158,Riya Patel,13839.02
871163,Riya Gupta,14268.54
871168,Isha Patel,5405.12
871189,Isha Patel,13964.79
871212,Nidhi Reddy,5265.99
871219,Sneha Sharma,7963.70
871230,Nidhi Banerjee,13342.17
871233,Neha Malhotra,12524.60
871234,Rahul Chatterjee,5169.93
871264,Pooja Kapoor,2788.88
871273,Neha Iyer,10793.92
871300,Shreya Singh,8487.66
871328,Ankit Gupta,18894.06
871330,Anjali Khan,16811.52
871332,Vikas Reddy,14403.62
871341,Preeti Khan,3773.68
